OrderID,OrderDate,ShipDate,Status,Channel,CustomerID,ProductID,RepID,RegionID,Quantity,DiscountPct,UnitPrice,Revenue,COGS,Profit
O100650,2025-09-09,2025-09-10,Completed,Partner,C0010,P0009,S002,R06,4,0.0,1373.48,5493.92,1734.36,3759.56
O100651,2025-09-09,2025-09-12,Completed,Field Sales,C0007,P0011,S001,R06,4,0.05,770.31,3081.23,2820.36,260.87
O100652,2025-09-09,2025-09-16,Returned,Partner,C0002,P0005,S003,R02,2,0.1,487.84,-975.67,-942.68,-32.99
O100653,2025-09-09,2025-09-10,Completed,Partner,C0014,P0014,S003,R01,10,0.15,627.73,6277.25,6421.7,-144.45
O100654,2025-09-10,2025-09-14,Completed,Field Sales,C0016,P0002,S003,R05,4,0.15,140.02,560.08,96.16,463.92
O100655,2025-09-10,2025-09-10,Completed,Field Sales,C0012,P0012,S001,R06,5,0.0,337.94,1689.7,1469.3,220.4
O100656,2025-09-10,2025-09-13,Completed,Field Sales,C0017,P0003,S002,R05,1,0.0,794.21,794.21,377.97,416.24
O100657,2025-09-10,2025-09-11,Canceled,Inside Sales,C0008,P0003,S002,R05,0,0.1,714.79,0.0,0.0,0.0
O100658,2025-09-10,2025-09-12,Completed,Partner,C0011,P0010,S002,R02,1,0.1,732.99,732.99,389.42,343.57
O100659,2025-09-10,2025-09-10,Completed,Partner,C0018,P0002,S004,R03,2,0.0,164.73,329.46,48.08,281.38
O100660,2025-09-10,2025-09-12,Canceled,Online,C0019,P0007,S004,R02,0,0.2,72.5,0.0,0.0,0.0
O100661,2025-09-10,2025-09-12,Completed,Online,C0017,P0006,S005,R05,2,0.15,1013.96,2027.91,744.7,1283.21
O100662,2025-09-10,2025-09-15,Completed,Partner,C0015,P0014,S003,R02,5,0.1,664.65,3323.25,3210.85,112.4
O100663,2025-09-10,2025-09-17,Completed,Field Sales,C0011,P0004,S005,R02,5,0.05,702.33,3511.67,3214.35,297.32
O100664,2025-09-10,2025-09-11,Completed,Online,C0007,P0007,S002,R06,5,0.0,90.63,453.15,394.05,59.1
O100665,2025-09-10,2025-09-17,Completed,Partner,C0002,P0011,S005,R02,3,0.0,810.85,2432.55,2115.27,317.28
O100666,2025-09-10,2025-09-14,Completed,Online,C0012,P0002,S001,R06,4,0.05,156.49,625.97,96.16,529.81
O100667,2025-09-10,2025-09-17,Completed,Partner,C0007,P0005,S003,R06,2,0.0,542.04,1084.08,942.68,141.4
O100668,2025-09-11,2025-09-14,Completed,Online,C0015,P0009,S004,R02,4,0.05,1304.81,5219.22,1734.36,3484.86
O100669,2025-09-11,2025-09-12,Completed,Field Sales,C0019,P0007,S002,R02,5,0.15,77.04,385.18,394.05,-8.87
O100670,2025-09-11,2025-09-13,Completed,Online,C0002,P0002,S003,R02,4,0.2,131.78,527.14,96.16,430.98
O100671,2025-09-11,2025-09-16,Canceled,Online,C0011,P0014,S003,R02,0,0.15,627.73,0.0,0.0,0.0
O100672,2025-09-11,2025-09-18,Completed,Partner,C0005,P0015,S004,R05,3,0.05,788.11,2364.33,2164.14,200.19
O100673,2025-09-11,2025-09-13,Completed,Partner,C0006,P0002,S004,R05,1,0.05,156.49,156.49,24.04,132.45
O100674,2025-09-11,2025-09-16,Completed,Inside Sales,C0019,P0007,S004,R02,10,0.0,90.63,906.3,788.1,118.2
O100675,2025-09-11,2025-09-12,Completed,Inside Sales,C0012,P0013,S003,R06,1,0.0,790.14,790.14,687.08,103.06
O100676,2025-09-11,2025-09-16,Completed,Inside Sales,C0006,P0012,S005,R05,3,0.0,337.94,1013.82,881.58,132.24
O100677,2025-09-11,2025-09-15,Completed,Partner,C0013,P0007,S005,R02,2,0.0,90.63,181.26,157.62,23.64
O100678,2025-09-12,2025-09-17,Completed,Inside Sales,C0005,P0004,S005,R05,2,0.0,739.3,1478.6,1285.74,192.86
O100679,2025-09-12,2025-09-15,Returned,Field Sales,C0013,P0004,S003,R02,2,0.05,702.33,-1404.67,-1285.74,-118.93
O100680,2025-09-12,2025-09-17,Completed,Inside Sales,C0011,P0014,S005,R02,1,0.0,738.5,738.5,642.17,96.33
O100681,2025-09-12,2025-09-16,Completed,Partner,C0003,P0002,S003,R03,1,0.15,140.02,140.02,24.04,115.98
O100682,2025-09-12,2025-09-17,Completed,Partner,C0001,P0003,S005,R01,1,0.0,794.21,794.21,377.97,416.24
O100683,2025-09-13,2025-09-18,Completed,Field Sales,C0001,P0009,S004,R01,5,0.0,1373.48,6867.4,2167.95,4699.45
O100684,2025-09-13,2025-09-15,Completed,Field Sales,C0019,P0006,S004,R02,3,0.0,1192.89,3578.67,1117.05,2461.62
O100685,2025-09-13,2025-09-16,Returned,Online,C0002,P0010,S002,R02,5,0.0,814.43,-4072.15,-1947.1,-2125.05
O100686,2025-09-13,2025-09-14,Completed,Partner,C0004,P0008,S004,R04,3,0.1,1171.36,3514.08,623.64,2890.44
O100687,2025-09-13,2025-09-16,Completed,Field Sales,C0005,P0013,S004,R05,1,0.0,790.14,790.14,687.08,103.06
O100688,2025-09-13,2025-09-15,Completed,Online,C0016,P0009,S003,R05,1,0.0,1373.48,1373.48,433.59,939.89
O100689,2025-09-13,2025-09-20,Completed,Field Sales,C0020,P0014,S003,R02,1,0.05,701.57,701.57,642.17,59.4
O100690,2025-09-13,2025-09-15,Completed,Inside Sales,C0015,P0015,S002,R02,1,0.15,705.15,705.15,721.38,-16.23
O100691,2025-09-13,2025-09-15,Completed,Inside Sales,C0002,P0012,S005,R02,10,0.05,321.04,3210.43,2938.6,271.83
O100692,2025-09-13,2025-09-16,Completed,Online,C0017,P0005,S004,R05,1,0.15,460.73,460.73,471.34,-10.61
O100693,2025-09-14,2025-09-15,Completed,Partner,C0006,P0010,S004,R05,2,0.1,732.99,1465.97,778.84,687.13
O100694,2025-09-14,2025-09-17,Completed,Online,C0003,P0006,S004,R03,3,0.0,1192.89,3578.67,1117.05,2461.62
O100695,2025-09-14,2025-09-15,Completed,Partner,C0012,P0014,S001,R06,10,0.1,664.65,6646.5,6421.7,224.8
O100696,2025-09-14,2025-09-19,Completed,Online,C0017,P0014,S005,R05,2,0.2,590.8,1181.6,1284.34,-102.74
O100697,2025-09-14,2025-09-16,Returned,Field Sales,C0008,P0011,S003,R05,1,0.0,810.85,-810.85,-705.09,-105.76
O100698,2025-09-14,2025-09-18,Completed,Online,C0009,P0009,S001,R03,1,0.0,1373.48,1373.48,433.59,939.89
O100699,2025-09-14,2025-09-17,Completed,Inside Sales,C0015,P0005,S001,R02,1,0.05,514.94,514.94,471.34,43.6
O100700,2025-09-14,2025-09-16,Completed,Inside Sales,C0020,P0006,S001,R02,2,0.0,1192.89,2385.78,744.7,1641.08
O100701,2025-09-14,2025-09-15,Completed,Field Sales,C0019,P0006,S001,R02,4,0.0,1192.89,4771.56,1489.4,3282.16
O100702,2025-09-14,2025-09-17,Completed,Inside Sales,C0016,P0008,S002,R05,5,0.15,1106.28,5531.42,1039.4,4492.02
O100703,2025-09-14,2025-09-15,Completed,Inside Sales,C0004,P0010,S003,R04,2,0.2,651.54,1303.09,778.84,524.25
O100704,2025-09-14,2025-09-16,Completed,Partner,C0006,P0014,S005,R05,10,0.0,738.5,7385.0,6421.7,963.3
O100705,2025-09-14,2025-09-17,Returned,Inside Sales,C0019,P0012,S001,R02,5,0.05,321.04,-1605.22,-1469.3,-135.92
O100706,2025-09-14,2025-09-16,Completed,Partner,C0016,P0008,S003,R05,2,0.0,1301.51,2603.02,415.76,2187.26
O100707,2025-09-14,2025-09-18,Completed,Inside Sales,C0016,P0004,S003,R05,2,0.0,739.3,1478.6,1285.74,192.86
O100708,2025-09-15,2025-09-16,Completed,Field Sales,C0007,P0013,S004,R06,1,0.1,711.13,711.13,687.08,24.05
O100709,2025-09-15,2025-09-16,Completed,Partner,C0020,P0007,S002,R02,1,0.05,86.1,86.1,78.81,7.29
O100710,2025-09-15,2025-09-17,Completed,Inside Sales,C0002,P0002,S001,R02,3,0.2,131.78,395.35,72.12,323.23
O100711,2025-09-15,2025-09-18,Completed,Field Sales,C0008,P0005,S004,R05,10,0.05,514.94,5149.38,4713.4,435.98
O100712,2025-09-15,2025-09-19,Completed,Partner,C0002,P0002,S001,R02,2,0.05,156.49,312.99,48.08,264.91
O100713,2025-09-15,2025-09-18,Completed,Field Sales,C0016,P0005,S001,R05,4,0.1,487.84,1951.34,1885.36,65.98
O100714,2025-09-15,2025-09-18,Completed,Partner,C0019,P0008,S002,R02,10,0.15,1106.28,11062.83,2078.8,8984.03
O100715,2025-09-16,2025-09-23,Completed,Partner,C0017,P0005,S002,R05,5,0.0,542.04,2710.2,2356.7,353.5
O100716,2025-09-16,2025-09-18,Returned,Field Sales,C0001,P0008,S001,R01,10,0.1,1171.36,-11713.59,-2078.8,-9634.79
O100717,2025-09-16,2025-09-23,Completed,Online,C0010,P0005,S002,R06,2,0.15,460.73,921.47,942.68,-21.21
O100718,2025-09-16,2025-09-19,Completed,Partner,C0002,P0007,S004,R02,1,0.0,90.63,90.63,78.81,11.82
O100719,2025-09-16,2025-09-17,Completed,Inside Sales,C0017,P0008,S001,R05,5,0.0,1301.51,6507.55,1039.4,5468.15
O100720,2025-09-16,2025-09-18,Completed,Partner,C0020,P0008,S003,R02,1,0.0,1301.51,1301.51,207.88,1093.63
O100721,2025-09-16,2025-09-17,Completed,Online,C0005,P0006,S005,R05,2,0.0,1192.89,2385.78,744.7,1641.08
O100722,2025-09-16,2025-09-19,Completed,Inside Sales,C0010,P0003,S005,R06,4,0.0,794.21,3176.84,1511.88,1664.96
O100723,2025-09-17,2025-09-22,Completed,Inside Sales,C0010,P0014,S005,R06,2,0.1,664.65,1329.3,1284.34,44.96
O100724,2025-09-17,2025-09-17,Completed,Partner,C0016,P0002,S005,R05,4,0.15,140.02,560.08,96.16,463.92
O100725,2025-09-17,2025-09-18,Completed,Field Sales,C0019,P0002,S001,R02,2,0.0,164.73,329.46,48.08,281.38
O100726,2025-09-17,2025-09-17,Returned,Online,C0017,P0003,S001,R05,10,0.1,714.79,-7147.89,-3779.7,-3368.19
O100727,2025-09-17,2025-09-24,Completed,Inside Sales,C0015,P0008,S004,R02,2,0.0,1301.51,2603.02,415.76,2187.26
O100728,2025-09-17,2025-09-21,Completed,Online,C0014,P0006,S002,R01,2,0.0,1192.89,2385.78,744.7,1641.08
O100729,2025-09-17,2025-09-19,Completed,Partner,C0018,P0015,S003,R03,2,0.0,829.59,1659.18,1442.76,216.42
O100730,2025-09-17,2025-09-20,Completed,Field Sales,C0005,P0009,S005,R05,5,0.0,1373.48,6867.4,2167.95,4699.45
O100731,2025-09-17,2025-09-18,Completed,Partner,C0001,P0010,S001,R01,1,0.1,732.99,732.99,389.42,343.57
O100732,2025-09-17,2025-09-18,Completed,Inside Sales,C0012,P0008,S002,R06,4,0.05,1236.43,4945.74,831.52,4114.22
O100733,2025-09-17,2025-09-18,Completed,Partner,C0009,P0003,S001,R03,1,0.0,794.21,794.21,377.97,416.24
O100734,2025-09-17,2025-09-19,Completed,Inside Sales,C0012,P0007,S002,R06,10,0.0,90.63,906.3,788.1,118.2
O100735,2025-09-17,2025-09-18,Completed,Partner,C0014,P0001,S003,R01,5,0.0,914.39,4571.95,2384.15,2187.8
O100736,2025-09-17,2025-09-21,Completed,Inside Sales,C0005,P0014,S004,R05,2,0.0,738.5,1477.0,1284.34,192.66
O100737,2025-09-18,2025-09-23,Completed,Field Sales,C0019,P0001,S005,R02,1,0.0,914.39,914.39,476.83,437.56
O100738,2025-09-18,2025-09-19,Completed,Inside Sales,C0011,P0001,S003,R02,1,0.0,914.39,914.39,476.83,437.56
O100739,2025-09-18,2025-09-22,Completed,Field Sales,C0007,P0004,S005,R06,1,0.05,702.33,702.33,642.87,59.46
O100740,2025-09-18,2025-09-23,Completed,Inside Sales,C0001,P0006,S005,R01,5,0.0,1192.89,5964.45,1861.75,4102.7
O100741,2025-09-18,2025-09-25,Completed,Field Sales,C0006,P0009,S004,R05,1,0.0,1373.48,1373.48,433.59,939.89
O100742,2025-09-18,2025-09-19,Returned,Online,C0019,P0013,S004,R02,1,0.0,790.14,-790.14,-687.08,-103.06
O100743,2025-09-18,2025-09-21,Completed,Inside Sales,C0017,P0001,S004,R05,1,0.05,868.67,868.67,476.83,391.84
O100744,2025-09-18,2025-09-21,Returned,Inside Sales,C0003,P0004,S005,R03,4,0.05,702.33,-2809.34,-2571.48,-237.86
O100745,2025-09-18,2025-09-22,Completed,Online,C0010,P0014,S003,R06,1,0.0,738.5,738.5,642.17,96.33
O100746,2025-09-18,2025-09-19,Completed,Inside Sales,C0011,P0005,S005,R02,5,0.1,487.84,2439.18,2356.7,82.48
O100747,2025-09-18,2025-09-20,Completed,Inside Sales,C0010,P0014,S005,R06,2,0.15,627.73,1255.45,1284.34,-28.89
O100748,2025-09-18,2025-09-19,Completed,Inside Sales,C0003,P0001,S003,R03,3,0.1,822.95,2468.85,1430.49,1038.36
O100749,2025-09-18,2025-09-19,Completed,Online,C0009,P0012,S003,R03,10,0.05,321.04,3210.43,2938.6,271.83
O100750,2025-09-19,2025-09-21,Completed,Field Sales,C0019,P0009,S002,R02,1,0.2,1098.78,1098.78,433.59,665.19
O100751,2025-09-19,2025-09-19,Completed,Field Sales,C0008,P0012,S003,R05,10,0.05,321.04,3210.43,2938.6,271.83
O100752,2025-09-19,2025-09-22,Completed,Online,C0013,P0015,S003,R02,4,0.05,788.11,3152.44,2885.52,266.92
O100753,2025-09-19,2025-09-19,Completed,Partner,C0001,P0012,S002,R01,1,0.0,337.94,337.94,293.86,44.08
O100754,2025-09-19,2025-09-20,Completed,Partner,C0002,P0014,S005,R02,1,0.0,738.5,738.5,642.17,96.33
O100755,2025-09-19,2025-09-23,Completed,Online,C0020,P0001,S003,R02,1,0.0,914.39,914.39,476.83,437.56
O100756,2025-09-19,2025-09-22,Returned,Field Sales,C0018,P0011,S001,R03,4,0.15,689.22,-2756.89,-2820.36,63.47
O100757,2025-09-20,2025-09-23,Completed,Online,C0020,P0011,S005,R02,1,0.0,810.85,810.85,705.09,105.76
O100758,2025-09-20,2025-09-27,Completed,Inside Sales,C0018,P0003,S003,R03,1,0.1,714.79,714.79,377.97,336.82
O100759,2025-09-20,2025-09-22,Completed,Partner,C0004,P0003,S002,R04,5,0.0,794.21,3971.05,1889.85,2081.2
O100760,2025-09-20,2025-09-23,Completed,Inside Sales,C0005,P0005,S003,R05,2,0.0,542.04,1084.08,942.68,141.4
O100761,2025-09-20,2025-09-27,Completed,Online,C0011,P0013,S002,R02,4,0.05,750.63,3002.53,2748.32,254.21
O100762,2025-09-20,2025-09-20,Completed,Partner,C0015,P0007,S002,R02,2,0.1,81.57,163.13,157.62,5.51
O100763,2025-09-20,2025-09-25,Returned,Inside Sales,C0020,P0011,S003,R02,1,0.05,770.31,-770.31,-705.09,-65.22
O100764,2025-09-20,2025-09-21,Completed,Online,C0005,P0007,S005,R05,4,0.15,77.04,308.14,315.24,-7.1
O100765,2025-09-20,2025-09-22,Completed,Partner,C0014,P0006,S003,R01,3,0.05,1133.25,3399.74,1117.05,2282.69
O100766,2025-09-20,2025-09-22,Completed,Partner,C0015,P0015,S004,R02,3,0.05,788.11,2364.33,2164.14,200.19
O100767,2025-09-20,2025-09-23,Completed,Inside Sales,C0004,P0001,S002,R04,1,0.0,914.39,914.39,476.83,437.56
O100768,2025-09-20,2025-09-22,Completed,Field Sales,C0020,P0009,S004,R02,1,0.0,1373.48,1373.48,433.59,939.89
O100769,2025-09-20,2025-09-25,Completed,Field Sales,C0007,P0015,S005,R06,2,0.0,829.59,1659.18,1442.76,216.42
O100770,2025-09-20,2025-09-20,Completed,Field Sales,C0016,P0013,S001,R05,2,0.05,750.63,1501.27,1374.16,127.11
O100771,2025-09-21,2025-09-22,Completed,Partner,C0008,P0008,S004,R05,1,0.2,1041.21,1041.21,207.88,833.33
O100772,2025-09-21,2025-09-22,Completed,Online,C0002,P0003,S003,R02,1,0.05,754.5,754.5,377.97,376.53
O100773,2025-09-21,2025-09-24,Completed,Field Sales,C0007,P0005,S005,R06,2,0.1,487.84,975.67,942.68,32.99
O100774,2025-09-21,2025-09-21,Completed,Partner,C0005,P0003,S001,R05,1,0.1,714.79,714.79,377.97,336.82
O100775,2025-09-21,2025-09-23,Completed,Online,C0013,P0006,S004,R02,2,0.05,1133.25,2266.49,744.7,1521.79
O100776,2025-09-21,2025-09-28,Completed,Field Sales,C0011,P0015,S005,R02,1,0.15,705.15,705.15,721.38,-16.23
O100777,2025-09-21,2025-09-22,Canceled,Online,C0014,P0003,S003,R01,0,0.05,754.5,0.0,0.0,0.0
O100778,2025-09-21,2025-09-21,Completed,Inside Sales,C0005,P0014,S005,R05,2,0.0,738.5,1477.0,1284.34,192.66
O100779,2025-09-21,2025-09-24,Completed,Online,C0010,P0003,S002,R06,2,0.1,714.79,1429.58,755.94,673.64
O100780,2025-09-21,2025-09-23,Completed,Partner,C0015,P0008,S002,R02,10,0.0,1301.51,13015.1,2078.8,10936.3
O100781,2025-09-22,2025-09-25,Completed,Partner,C0014,P0005,S001,R01,5,0.0,542.04,2710.2,2356.7,353.5
O100782,2025-09-22,2025-09-24,Returned,Online,C0003,P0009,S002,R03,4,0.0,1373.48,-5493.92,-1734.36,-3759.56
O100783,2025-09-22,2025-09-26,Completed,Partner,C0004,P0001,S005,R04,10,0.1,822.95,8229.51,4768.3,3461.21
O100784,2025-09-22,2025-09-25,Completed,Online,C0004,P0005,S004,R04,4,0.0,542.04,2168.16,1885.36,282.8
O100785,2025-09-22,2025-09-25,Completed,Partner,C0012,P0015,S003,R06,1,0.15,705.15,705.15,721.38,-16.23
O100786,2025-09-22,2025-09-24,Completed,Partner,C0016,P0011,S004,R05,2,0.0,810.85,1621.7,1410.18,211.52
O100787,2025-09-22,2025-09-27,Completed,Inside Sales,C0003,P0001,S005,R03,10,0.1,822.95,8229.51,4768.3,3461.21
O100788,2025-09-22,2025-09-26,Canceled,Field Sales,C0017,P0013,S004,R05,0,0.0,790.14,0.0,0.0,0.0
O100789,2025-09-22,2025-09-23,Completed,Online,C0001,P0002,S001,R01,1,0.1,148.26,148.26,24.04,124.22
O100790,2025-09-23,2025-09-26,Completed,Partner,C0006,P0014,S003,R05,2,0.05,701.57,1403.15,1284.34,118.81
O100791,2025-09-23,2025-09-24,Completed,Online,C0012,P0006,S001,R06,2,0.2,954.31,1908.62,744.7,1163.92
O100792,2025-09-23,2025-09-25,Completed,Inside Sales,C0006,P0013,S003,R05,10,0.05,750.63,7506.33,6870.8,635.53
O100793,2025-09-23,2025-09-27,Completed,Inside Sales,C0005,P0009,S003,R05,2,0.0,1373.48,2746.96,867.18,1879.78
O100794,2025-09-23,2025-09-26,Completed,Field Sales,C0006,P0007,S004,R05,1,0.1,81.57,81.57,78.81,2.76
O100795,2025-09-23,2025-09-30,Completed,Partner,C0014,P0006,S004,R01,5,0.05,1133.25,5666.23,1861.75,3804.48
O100796,2025-09-23,2025-09-24,Completed,Field Sales,C0020,P0007,S005,R02,1,0.05,86.1,86.1,78.81,7.29
O100797,2025-09-24,2025-10-01,Completed,Field Sales,C0009,P0008,S003,R03,5,0.0,1301.51,6507.55,1039.4,5468.15
O100798,2025-09-24,2025-09-29,Completed,Partner,C0003,P0006,S004,R03,4,0.0,1192.89,4771.56,1489.4,3282.16
O100799,2025-09-24,2025-10-01,Completed,Online,C0020,P0014,S002,R02,2,0.05,701.57,1403.15,1284.34,118.81
O100800,2025-09-24,2025-09-29,Completed,Field Sales,C0017,P0003,S003,R05,5,0.0,794.21,3971.05,1889.85,2081.2
O100801,2025-09-24,2025-09-28,Completed,Inside Sales,C0002,P0011,S001,R02,2,0.2,648.68,1297.36,1410.18,-112.82
O100802,2025-09-24,2025-09-28,Completed,Inside Sales,C0005,P0012,S003,R05,1,0.2,270.35,270.35,293.86,-23.51
O100803,2025-09-24,2025-09-25,Completed,Partner,C0008,P0010,S003,R05,3,0.1,732.99,2198.96,1168.26,1030.7
O100804,2025-09-24,2025-09-27,Completed,Online,C0017,P0004,S005,R05,1,0.0,739.3,739.3,642.87,96.43
O100805,2025-09-24,2025-09-26,Completed,Field Sales,C0002,P0014,S002,R02,3,0.1,664.65,1993.95,1926.51,67.44
O100806,2025-09-24,2025-09-27,Completed,Field Sales,C0015,P0001,S002,R02,2,0.0,914.39,1828.78,953.66,875.12
O100807,2025-09-24,2025-09-27,Completed,Field Sales,C0008,P0012,S004,R05,5,0.0,337.94,1689.7,1469.3,220.4
O100808,2025-09-24,2025-10-01,Completed,Partner,C0006,P0007,S005,R05,2,0.2,72.5,145.01,157.62,-12.61
O100809,2025-09-25,2025-09-29,Completed,Field Sales,C0005,P0010,S003,R05,1,0.0,814.43,814.43,389.42,425.01
O100810,2025-09-25,2025-09-26,Completed,Partner,C0018,P0010,S002,R03,3,0.05,773.71,2321.13,1168.26,1152.87
O100811,2025-09-25,2025-09-26,Returned,Partner,C0019,P0004,S005,R02,5,0.0,739.3,-3696.5,-3214.35,-482.15
O100812,2025-09-25,2025-09-28,Completed,Online,C0015,P0010,S002,R02,2,0.0,814.43,1628.86,778.84,850.02
O100813,2025-09-25,2025-09-29,Completed,Online,C0017,P0010,S003,R05,1,0.05,773.71,773.71,389.42,384.29
O100814,2025-09-25,2025-09-28,Completed,Inside Sales,C0003,P0004,S002,R03,1,0.05,702.33,702.33,642.87,59.46
O100815,2025-09-25,2025-09-28,Returned,Online,C0010,P0012,S002,R06,2,0.0,337.94,-675.88,-587.72,-88.16
O100816,2025-09-25,2025-09-27,Completed,Inside Sales,C0002,P0006,S005,R02,3,0.0,1192.89,3578.67,1117.05,2461.62
O100817,2025-09-26,2025-10-03,Canceled,Inside Sales,C0011,P0004,S002,R02,0,0.1,665.37,0.0,0.0,0.0
O100818,2025-09-26,2025-09-30,Completed,Inside Sales,C0011,P0004,S002,R02,1,0.1,665.37,665.37,642.87,22.5
O100819,2025-09-26,2025-09-26,Completed,Inside Sales,C0002,P0001,S003,R02,5,0.0,914.39,4571.95,2384.15,2187.8
O100820,2025-09-26,2025-09-30,Completed,Partner,C0014,P0007,S005,R01,3,0.0,90.63,271.89,236.43,35.46
O100821,2025-09-26,2025-09-27,Completed,Online,C0009,P0003,S003,R03,1,0.05,754.5,754.5,377.97,376.53
O100822,2025-09-26,2025-10-03,Completed,Partner,C0019,P0013,S003,R02,2,0.0,790.14,1580.28,1374.16,206.12
O100823,2025-09-26,2025-09-28,Completed,Online,C0002,P0008,S001,R02,3,0.2,1041.21,3123.62,623.64,2499.98
O100824,2025-09-26,2025-09-30,Completed,Online,C0014,P0005,S005,R01,3,0.0,542.04,1626.12,1414.02,212.1
O100825,2025-09-26,2025-09-29,Completed,Inside Sales,C0008,P0004,S003,R05,2,0.05,702.33,1404.67,1285.74,118.93
O100826,2025-09-27,2025-09-28,Completed,Online,C0018,P0014,S001,R03,2,0.0,738.5,1477.0,1284.34,192.66
O100827,2025-09-27,2025-09-30,Completed,Inside Sales,C0009,P0013,S002,R03,2,0.0,790.14,1580.28,1374.16,206.12
O100828,2025-09-27,2025-09-30,Completed,Online,C0003,P0013,S001,R03,2,0.0,790.14,1580.28,1374.16,206.12
O100829,2025-09-27,2025-09-30,Completed,Partner,C0001,P0014,S003,R01,4,0.05,701.57,2806.3,2568.68,237.62
O100830,2025-09-27,2025-09-28,Completed,Partner,C0014,P0005,S003,R01,4,0.05,514.94,2059.75,1885.36,174.39
O100831,2025-09-27,2025-09-30,Completed,Online,C0010,P0014,S004,R06,2,0.05,701.57,1403.15,1284.34,118.81
O100832,2025-09-27,2025-09-28,Completed,Field Sales,C0014,P0001,S005,R01,10,0.15,777.23,7772.31,4768.3,3004.01
O100833,2025-09-28,2025-10-03,Completed,Partner,C0013,P0002,S003,R02,4,0.0,164.73,658.92,96.16,562.76
O100834,2025-09-28,2025-09-28,Completed,Inside Sales,C0018,P0005,S001,R03,5,0.05,514.94,2574.69,2356.7,217.99
O100835,2025-09-28,2025-09-30,Completed,Inside Sales,C0016,P0007,S002,R05,2,0.0,90.63,181.26,157.62,23.64
O100836,2025-09-28,2025-09-30,Completed,Inside Sales,C0012,P0012,S001,R06,5,0.1,304.15,1520.73,1469.3,51.43
O100837,2025-09-28,2025-09-30,Completed,Partner,C0001,P0010,S001,R01,4,0.0,814.43,3257.72,1557.68,1700.04
O100838,2025-09-28,2025-10-03,Completed,Partner,C0005,P0003,S003,R05,4,0.0,794.21,3176.84,1511.88,1664.96
O100839,2025-09-28,2025-10-01,Completed,Field Sales,C0017,P0013,S004,R05,3,0.0,790.14,2370.42,2061.24,309.18
O100840,2025-09-28,2025-10-02,Completed,Partner,C0010,P0015,S005,R06,3,0.0,829.59,2488.77,2164.14,324.63
O100841,2025-09-28,2025-10-01,Completed,Online,C0010,P0004,S002,R06,1,0.1,665.37,665.37,642.87,22.5
O100842,2025-09-29,2025-10-06,Completed,Partner,C0017,P0009,S003,R05,2,0.1,1236.13,2472.26,867.18,1605.08
O100843,2025-09-29,2025-10-01,Canceled,Field Sales,C0009,P0013,S001,R03,0,0.0,790.14,0.0,0.0,0.0
O100844,2025-09-29,2025-10-03,Completed,Inside Sales,C0009,P0007,S004,R03,2,0.05,86.1,172.2,157.62,14.58
O100845,2025-09-29,2025-10-02,Completed,Online,C0007,P0004,S003,R06,2,0.1,665.37,1330.74,1285.74,45.0
O100846,2025-09-29,2025-10-01,Completed,Field Sales,C0013,P0001,S005,R02,1,0.1,822.95,822.95,476.83,346.12
O100847,2025-09-29,2025-10-02,Completed,Field Sales,C0016,P0004,S005,R05,2,0.15,628.4,1256.81,1285.74,-28.93
O100848,2025-09-29,2025-09-29,Returned,Inside Sales,C0014,P0015,S002,R01,10,0.0,829.59,-8295.9,-7213.8,-1082.1
O100849,2025-09-29,2025-10-02,Completed,Field Sales,C0010,P0005,S001,R06,4,0.1,487.84,1951.34,1885.36,65.98
O100850,2025-09-30,2025-10-04,Completed,Field Sales,C0011,P0013,S001,R02,2,0.0,790.14,1580.28,1374.16,206.12
O100851,2025-09-30,2025-10-02,Completed,Partner,C0013,P0003,S005,R02,2,0.0,794.21,1588.42,755.94,832.48
O100852,2025-09-30,2025-10-05,Completed,Online,C0005,P0010,S005,R05,5,0.15,692.27,3461.33,1947.1,1514.23
O100853,2025-09-30,2025-10-03,Completed,Partner,C0001,P0002,S005,R01,3,0.0,164.73,494.19,72.12,422.07
O100854,2025-09-30,2025-09-30,Completed,Inside Sales,C0008,P0014,S002,R05,2,0.0,738.5,1477.0,1284.34,192.66
O100855,2025-09-30,2025-10-01,Completed,Field Sales,C0015,P0007,S005,R02,3,0.0,90.63,271.89,236.43,35.46
O100856,2025-09-30,2025-10-02,Completed,Field Sales,C0007,P0015,S002,R06,5,0.0,829.59,4147.95,3606.9,541.05
O100857,2025-09-30,2025-10-07,Completed,Online,C0010,P0007,S004,R06,1,0.05,86.1,86.1,78.81,7.29
O100858,2025-09-30,2025-10-01,Completed,Inside Sales,C0014,P0014,S001,R01,1,0.0,738.5,738.5,642.17,96.33
O100859,2025-09-30,2025-10-07,Completed,Field Sales,C0020,P0005,S003,R02,2,0.0,542.04,1084.08,942.68,141.4
O100860,2025-10-01,2025-10-01,Completed,Field Sales,C0004,P0004,S003,R04,1,0.0,739.3,739.3,642.87,96.43
O100861,2025-10-01,2025-10-02,Completed,Inside Sales,C0008,P0001,S004,R05,1,0.1,822.95,822.95,476.83,346.12
